,상권_코드,기준_분기_코드,분기당_매출_금액,총_생활인구_수,상권_변화_지표,상권_변화_지표_명,운영_영업_개월_평균,폐업_영업_개월_평균
4169,2111038,3,221541227,359144.0,HL,상권축소,124.0,53.0
4170,2111038,4,220827632,316870.0,HL,상권축소,124.0,53.0
4171,2111039,1,182457465,656066.0,HL,상권축소,125.0,51.0
4172,2111039,2,251659310,567554.0,HL,상권축소,126.0,52.0
4173,2111039,3,212934309,665900.0,HL,상권축소,128.0,52.0
4174,2111039,4,252439870,738217.0,HL,상권축소,128.0,53.0
4175,2111040,1,15780119,532143.0,LH,상권확장,111.0,63.0
4176,2111040,2,25502489,493361.0,LH,상권확장,113.0,63.0
4177,2111040,3,18816127,628066.0,LH,상권확장,111.0,64.0
4178,2111040,4,16866666,592433.0,LH,상권확장,115.0,64.0
4179,2111041,1,26887260,145733.0,LH,상권확장,87.0,61.0
4180,2111041,2,23771966,146478.0,LH,상권확장,89.0,60.0
4181,2111041,3,17330483,178252.0,LH,상권확장,95.0,60.0
4182,2111041,4,17864145,186583.0,LH,상권확장,98.0,60.0
4183,2111042,1,343490931,1821620.0,LL,다이나믹,108.0,52.0
4184,2111042,2,380613878,1849331.0,LL,다이나믹,110.0,52.0
4185,2111042,3,424473852,1850734.0,LL,다이나믹,111.0,52.0
4186,2111042,4,379303080,1810367.0,LL,다이나믹,112.0,52.0
4187,2111043,1,72822337,641888.0,HL,상권축소,154.0,53.0
4188,2111043,2,82961178,620193.0,HL,상권축소,152.0,53.0
4189,2111043,3,73133226,699526.0,HL,상권축소,156.0,53.0
4190,2111043,4,67500268,709280.0,HL,상권축소,156.0,53.0
4191,2111044,1,221174369,1293458.0,HH,정체,117.0,57.0
4192,2111044,2,231337742,1163949.0,LH,상권확장,115.0,57.0
4193,2111044,3,288001358,1061764.0,HH,정체,118.0,57.0
4194,2111044,4,277166521,1045184.0,LH,상권확장,118.0,57.0
4195,2111045,1,177038554,267943.0,LH,상권확장,102.0,58.0
4196,2111045,2,180722458,230432.0,LH,상권확장,102.0,58.0
4197,2111045,3,199172488,276430.0,LH,상권확장,103.0,58.0
4198,2111045,4,243555873,293406.0,LH,상권확장,105.0,58.0
4199,2111046,1,385358685,1910550.0,HL,상권축소,129.0,52.0
4200,2111046,2,408937315,2032255.0,HL,상권축소,130.0,52.0
4201,2111046,3,384184510,1704498.0,HL,상권축소,130.0,52.0
4202,2111046,4,335680887,1621178.0,HL,상권축소,131.0,53.0
4203,2111047,1,352498370,377030.0,HH,정체,119.0,56.0
4204,2111047,2,312692717,374850.0,LH,상권확장,116.0,56.0
4205,2111047,3,343218451,364881.0,LH,상권확장,115.0,56.0
4206,2111047,4,308751887,263447.0,HH,정체,119.0,56.0
4207,2111048,1,108667673,1120183.0,LL,다이나믹,101.0,49.0
4208,2111048,2,124124216,1058393.0,LL,다이나믹,103.0,48.0
4209,2111048,3,119093476,1087214.0,LL,다이나믹,105.0,49.0
4210,2111048,4,139065324,1086739.0,LL,다이나믹,107.0,49.0
4211,2111049,1,168705199,1372563.0,LL,다이나믹,113.0,54.0
4212,2111049,2,193399398,1396904.0,LL,다이나믹,113.0,54.0
4213,2111049,3,216181241,1392720.0,LL,다이나믹,114.0,55.0
4214,2111049,4,227234131,1371641.0,LL,다이나믹,114.0,55.0
4215,2111050,1,76656109,398647.0,LL,다이나믹,92.0,52.0
4216,2111050,2,88090380,385479.0,LL,다이나믹,88.0,53.0
4217,2111050,3,110257658,408142.0,LL,다이나믹,89.0,53.0
4218,2111050,4,88675221,403610.0,LL,다이나믹,92.0,53.0
4219,2111051,1,128372572,3222804.0,HL,상권축소,125.0,53.0
4220,2111051,2,149762911,3075836.0,HL,상권축소,127.0,53.0
4221,2111051,3,128436094,3049527.0,HL,상권축소,130.0,53.0
4222,2111051,4,151991519,3008013.0,HL,상권축소,133.0,53.0
4223,2111052,1,195914568,1086842.0,LL,다이나믹,98.0,54.0
4224,2111052,2,236701411,953956.0,LL,다이나믹,100.0,53.0
4225,2111052,3,219152101,1036571.0,LL,다이나믹,100.0,53.0
4226,2111052,4,268975937,1079475.0,LL,다이나믹,100.0,53.0
4227,2111053,1,220761276,1365686.0,HH,정체,120.0,57.0
4228,2111053,2,262875524,1410315.0,HH,정체,121.0,57.0
4229,2111053,3,260920912,1397581.0,HH,정체,121.0,57.0
4230,2111053,4,341833447,1348407.0,HH,정체,120.0,57.0
4231,2111054,1,66028957,297692.0,LL,다이나믹,103.0,53.0
4232,2111054,2,83108990,308542.0,LL,다이나믹,107.0,54.0
4233,2111054,3,76109469,248493.0,LL,다이나믹,109.0,53.0
4234,2111054,4,81469401,247879.0,LL,다이나믹,112.0,53.0
4235,2111055,1,154866854,26488.0,HH,정체,157.0,66.0
4236,2111055,2,225520102,25849.0,HH,정체,150.0,71.0
4237,2111055,3,231764116,19372.0,HH,정체,153.0,71.0
4238,2111055,4,182983926,18851.0,HH,정체,156.0,71.0
4239,2111056,1,471349296,217832.0,HH,정체,144.0,59.0
4240,2111056,2,716329530,210763.0,HH,정체,149.0,59.0
4241,2111056,3,767707569,216544.0,HH,정체,144.0,61.0
4242,2111056,4,507680862,241986.0,HH,정체,138.0,61.0
4243,2111057,1,148659402,1006863.0,HL,상권축소,121.0,53.0
4244,2111057,2,196850488,962075.0,HL,상권축소,122.0,54.0
4245,2111057,3,231358350,954975.0,HL,상권축소,122.0,54.0
4246,2111057,4,182794765,997261.0,HL,상권축소,126.0,54.0
4247,2111058,1,53429178,729339.0,LL,다이나믹,104.0,47.0
4248,2111058,2,47288952,714371.0,LL,다이나믹,98.0,50.0
4249,2111058,3,40136020,649198.0,LL,다이나믹,101.0,50.0
4250,2111058,4,33870717,639398.0,LL,다이나믹,104.0,50.0
4251,2111059,1,380133646,3990537.0,LL,다이나믹,108.0,47.0
4252,2111059,2,460194473,3891049.0,LL,다이나믹,109.0,47.0
4253,2111059,3,396396499,3921972.0,LL,다이나믹,110.0,47.0
4254,2111059,4,438576849,3916204.0,LL,다이나믹,111.0,47.0
4255,2111060,1,427395011,3238415.0,LL,다이나믹,104.0,46.0
4256,2111060,2,319145572,3381323.0,LL,다이나믹,105.0,46.0
4257,2111060,3,327883655,3800847.0,LL,다이나믹,107.0,46.0
4258,2111060,4,356504886,3496715.0,LL,다이나믹,108.0,47.0
4259,2111061,1,314489896,3145906.0,LL,다이나믹,106.0,50.0
4260,2111061,2,321420838,3051795.0,LL,다이나믹,106.0,50.0
4261,2111061,3,338437157,3384180.0,LL,다이나믹,107.0,50.0
4262,2111061,4,321062229,3450163.0,LL,다이나믹,110.0,50.0
4263,2111062,1,166725704,1400822.0,LL,다이나믹,111.0,49.0
4264,2111062,2,213368778,1388068.0,HL,상권축소,117.0,49.0
4265,2111062,3,176564253,1533473.0,HL,상권축소,120.0,49.0
4266,2111062,4,237089332,1608295.0,HL,상권축소,121.0,49.0
4267,2111063,1,212589755,1747244.0,LL,다이나믹,115.0,49.0
4268,2111063,2,230341937,1648383.0,HL,상권축소,117.0,50.0
4269,2111063,3,192386269,1736694.0,LL,다이나믹,117.0,51.0
4270,2111063,4,206042146,1651932.0,LL,다이나믹,118.0,51.0
4271,2111064,1,66605148,758904.0,LL,다이나믹,107.0,43.0
4272,2111064,2,73714923,737789.0,LL,다이나믹,108.0,43.0
4273,2111064,3,65173014,821811.0,LL,다이나믹,109.0,44.0
4274,2111064,4,66166126,861294.0,LL,다이나믹,110.0,44.0
4275,2111065,1,44696498,707880.0,HH,정체,121.0,60.0
4276,2111065,2,47827296,616592.0,LH,상권확장,116.0,60.0
4277,2111065,3,48915866,620016.0,LH,상권확장,115.0,60.0
4278,2111065,4,48340744,527390.0,LH,상권확장,114.0,60.0
4279,2111066,1,101532354,1120641.0,LL,다이나믹,113.0,49.0
4280,2111066,2,120484406,1480847.0,LL,다이나믹,115.0,49.0
4281,2111066,3,114633371,2100952.0,LL,다이나믹,117.0,50.0
4282,2111066,4,123900137,1706590.0,LL,다이나믹,116.0,50.0
4283,2111067,1,441838266,3459710.0,HL,상권축소,116.0,46.0
4284,2111067,2,444338943,3192773.0,HL,상권축소,117.0,46.0
4285,2111067,3,437472984,3183834.0,HL,상권축소,118.0,46.0
4286,2111067,4,468827419,3117692.0,HL,상권축소,119.0,47.0
4287,2111068,1,120394012,232211.0,LL,다이나믹,115.0,45.0
4288,2111068,2,169693138,219201.0,LL,다이나믹,115.0,45.0
4289,2111068,3,172226924,201007.0,HL,상권축소,118.0,45.0
4290,2111068,4,195238904,196617.0,HL,상권축소,120.0,45.0
4291,2111069,1,67745518,2010973.0,HL,상권축소,120.0,53.0
4292,2111069,2,68012313,2420549.0,HL,상권축소,118.0,53.0
4293,2111069,3,77030368,3305550.0,HL,상권축소,120.0,53.0
4294,2111069,4,70395570,3130233.0,HL,상권축소,119.0,54.0
4295,2111070,1,108020494,1225956.0,LL,다이나믹,94.0,50.0
4296,2111070,2,99314942,1765198.0,LL,다이나믹,97.0,50.0
4297,2111070,3,98740890,2542640.0,LL,다이나믹,100.0,50.0
4298,2111070,4,102597376,2002958.0,LL,다이나믹,99.0,50.0
4299,2111071,1,54774095,468614.0,LL,다이나믹,103.0,51.0
4300,2111071,2,59469755,474956.0,LL,다이나믹,105.0,50.0
4301,2111071,3,61414446,498651.0,LL,다이나믹,106.0,50.0
4302,2111071,4,52459077,528203.0,LL,다이나믹,109.0,50.0
4303,2111072,1,413058959,3065796.0,LL,다이나믹,107.0,52.0
4304,2111072,2,498491133,2923016.0,LL,다이나믹,106.0,53.0
4305,2111072,3,356228783,2743828.0,LL,다이나믹,109.0,53.0
4306,2111072,4,608586781,2664807.0,LL,다이나믹,109.0,53.0
4307,2111073,1,293765539,2837759.0,HL,상권축소,118.0,51.0
4308,2111073,2,312949012,2806452.0,HL,상권축소,118.0,52.0
4309,2111073,3,334895689,3105777.0,HL,상권축소,119.0,52.0
4310,2111073,4,318904907,3296542.0,HL,상권축소,121.0,52.0
4311,2111074,1,126876827,744522.0,LH,상권확장,106.0,56.0
4312,2111074,2,126573936,753366.0,LH,상권확장,107.0,57.0
4313,2111074,3,138014245,725977.0,LH,상권확장,108.0,57.0
4314,2111074,4,153113382,719728.0,LH,상권확장,111.0,57.0
4315,2111075,1,172586742,1301000.0,HL,상권축소,124.0,47.0
4316,2111075,2,175720899,1290984.0,HL,상권축소,121.0,48.0
4317,2111075,3,186420945,1470355.0,HL,상권축소,123.0,48.0
4318,2111075,4,161102203,1542559.0,HL,상권축소,124.0,48.0
4319,2111076,1,189707632,602015.0,HL,상권축소,118.0,48.0
4320,2111076,2,219806973,568875.0,HL,상권축소,120.0,49.0
4321,2111076,3,207799948,527073.0,HL,상권축소,121.0,49.0
4322,2111076,4,228083391,498193.0,HL,상권축소,124.0,49.0
4323,2111077,1,429700291,3581701.0,HL,상권축소,117.0,52.0
4324,2111077,2,443465471,3415558.0,HL,상권축소,117.0,52.0
4325,2111077,3,506290445,3265918.0,LL,다이나믹,117.0,53.0
4326,2111077,4,543008928,3642577.0,LL,다이나믹,116.0,53.0
4327,2111078,1,287341450,3983801.0,LL,다이나믹,100.0,46.0
4328,2111078,2,341031627,3870593.0,LL,다이나믹,102.0,46.0
4329,2111078,3,360697504,3862832.0,LL,다이나믹,104.0,46.0
4330,2111078,4,380089169,3849603.0,LL,다이나믹,105.0,46.0
4331,2111079,1,51146886,472740.0,HH,정체,136.0,59.0
4332,2111079,2,42786551,456706.0,HH,정체,134.0,59.0
4333,2111079,3,45333158,489551.0,HH,정체,133.0,61.0
4334,2111079,4,44923691,530970.0,HH,정체,128.0,61.0
4335,2111080,1,194898663,682198.0,LL,다이나믹,111.0,47.0
4336,2111080,2,187560769,673579.0,LL,다이나믹,112.0,48.0
4337,2111080,3,162791893,715020.0,LL,다이나믹,110.0,48.0
4338,2111080,4,209484959,738664.0,LL,다이나믹,111.0,48.0
4339,2111081,1,74089358,220624.0,LL,다이나믹,112.0,49.0
4340,2111081,2,61776003,211824.0,HL,상권축소,122.0,48.0
4341,2111081,3,140154786,286025.0,HL,상권축소,121.0,48.0
4342,2111081,4,128806534,313600.0,HL,상권축소,120.0,52.0
4343,2111082,1,52415063,177130.0,LL,다이나믹,89.0,53.0
4344,2111082,2,54840346,157258.0,LH,상권확장,79.0,59.0
4345,2111082,3,57861099,145686.0,LH,상권확장,76.0,59.0
4346,2111082,4,50973435,143133.0,LH,상권확장,76.0,59.0
4347,2111083,1,142599212,994120.0,LL,다이나믹,101.0,52.0
4348,2111083,2,150233449,982084.0,LL,다이나믹,102.0,52.0
4349,2111083,3,169831075,1035710.0,LL,다이나믹,103.0,52.0
4350,2111083,4,190223739,1028161.0,LL,다이나믹,105.0,52.0
4351,2111084,1,26492014,233207.0,HL,상권축소,117.0,41.0
4352,2111084,2,19840185,227111.0,HL,상권축소,128.0,41.0
4353,2111084,3,18811899,171514.0,HL,상권축소,127.0,41.0
4354,2111084,4,24865007,173406.0,HL,상권축소,129.0,41.0
4355,2111085,1,469770686,937709.0,LL,다이나믹,101.0,51.0
4356,2111085,2,209929155,875206.0,LL,다이나믹,99.0,53.0
4357,2111085,3,196602922,818546.0,LL,다이나믹,99.0,53.0
4358,2111085,4,207359671,795391.0,LL,다이나믹,101.0,53.0
4359,2111086,1,116614529,328376.0,LL,다이나믹,104.0,49.0
4360,2111086,2,136571131,327617.0,LL,다이나믹,104.0,49.0
4361,2111086,3,137920315,319195.0,LL,다이나믹,105.0,49.0
4362,2111086,4,117680994,305276.0,LL,다이나믹,105.0,49.0
4363,2111087,1,197081974,347487.0,HH,정체,118.0,55.0
4364,2111087,2,216542652,323858.0,HL,상권축소,119.0,54.0
4365,2111087,3,201205707,240769.0,LL,다이나믹,117.0,54.0
4366,2111087,4,204511209,192202.0,LL,다이나믹,116.0,54.0
4367,2111088,1,201975894,562594.0,LH,상권확장,98.0,57.0
4368,2111088,2,208089462,520270.0,LH,상권확장,97.0,57.0
4369,2111088,3,210096348,444915.0,LH,상권확장,97.0,57.0
4370,2111088,4,205174180,435291.0,LH,상권확장,97.0,57.0
4371,2111089,1,337989101,1001907.0,LH,상권확장,107.0,55.0
4372,2111089,2,357227701,1032500.0,LH,상권확장,109.0,56.0
4373,2111089,3,328331385,862389.0,LH,상권확장,111.0,56.0
4374,2111089,4,375348979,861179.0,LH,상권확장,110.0,57.0
4375,2111090,1,163151710,61481.0,LL,다이나믹,63.0,38.0
4376,2111090,2,186496599,67018.0,LL,다이나믹,64.0,39.0
4377,2111090,3,189009319,65147.0,LL,다이나믹,65.0,39.0
4378,2111090,4,173379057,70137.0,LL,다이나믹,66.0,39.0
4379,2120001,1,565323568,736043.0,HH,정체,142.0,60.0
4380,2120001,2,602164382,765684.0,HH,정체,141.0,61.0
4381,2120001,3,527379218,779857.0,HH,정체,144.0,61.0
4382,2120001,4,636246931,876945.0,HH,정체,147.0,61.0
4383,2120002,1,697863845,693923.0,LH,상권확장,108.0,60.0
4384,2120002,2,866875708,729813.0,LH,상권확장,109.0,60.0
4385,2120002,3,951650530,776141.0,LH,상권확장,111.0,60.0
4386,2120002,4,1037308333,886163.0,LH,상권확장,111.0,61.0
4387,2120003,1,1862518542,1157981.0,HH,정체,140.0,64.0
4388,2120003,2,2295564235,1199200.0,HH,정체,141.0,64.0
4389,2120003,3,1929611604,978437.0,HH,정체,143.0,64.0
4390,2120003,4,2538717513,1002477.0,HH,정체,144.0,64.0
4391,2120004,1,786763310,267054.0,HH,정체,138.0,64.0
4392,2120004,2,812331315,287633.0,HH,정체,140.0,65.0
4393,2120004,3,696768818,243612.0,HH,정체,143.0,65.0
4394,2120004,4,935310879,257919.0,HH,정체,146.0,65.0
4395,2120005,1,661317668,166679.0,LH,상권확장,95.0,58.0
4396,2120005,2,895514035,173869.0,LH,상권확장,94.0,58.0
4397,2120005,3,757687174,151124.0,LH,상권확장,96.0,58.0
4398,2120005,4,958936988,149915.0,LH,상권확장,95.0,58.0
4399,2120006,1,2128857534,1058637.0,HH,정체,133.0,62.0
4400,2120006,2,2616419525,1198407.0,HH,정체,135.0,62.0
4401,2120006,3,2027536771,1103517.0,HH,정체,136.0,62.0
4402,2120006,4,2737434526,1282810.0,HH,정체,139.0,62.0
4403,2120007,1,1028789479,376651.0,LH,상권확장,114.0,62.0
4404,2120007,2,1312877860,406418.0,LH,상권확장,115.0,62.0
4405,2120007,3,1038051763,375590.0,LH,상권확장,115.0,62.0
4406,2120007,4,1355277171,383316.0,LH,상권확장,116.0,62.0
4407,2120008,1,873811044,273534.0,HH,정체,150.0,69.0
4408,2120008,2,1225086675,309017.0,HH,정체,152.0,70.0
4409,2120008,3,967499522,272217.0,HH,정체,154.0,70.0
4410,2120008,4,1356264440,302785.0,HH,정체,156.0,70.0
4411,2120009,1,8194083093,1580757.0,HH,정체,143.0,65.0
4412,2120009,2,8657479745,1771425.0,HH,정체,145.0,65.0
4413,2120009,3,8513274637,1594975.0,HH,정체,146.0,65.0
4414,2120009,4,11013740861,1828943.0,HH,정체,147.0,66.0
4415,2120010,1,260638616,413490.0,HH,정체,132.0,65.0
4416,2120010,2,380616603,444356.0,HH,정체,133.0,67.0
4417,2120010,3,268314366,398546.0,HH,정체,133.0,67.0
4418,2120010,4,323151919,430120.0,HH,정체,134.0,67.0
4419,2120011,1,1423437713,128209.0,HH,정체,164.0,79.0
4420,2120011,2,1459445402,142555.0,HH,정체,167.0,79.0
4421,2120011,3,1460674022,127602.0,HH,정체,167.0,80.0
4422,2120011,4,1278708695,139396.0,HH,정체,169.0,81.0
4423,2120012,1,1438123236,1999337.0,LL,다이나믹,106.0,54.0
4424,2120012,2,1714446300,2160471.0,LL,다이나믹,108.0,54.0
4425,2120012,3,1512238191,1955643.0,LL,다이나믹,110.0,54.0
4426,2120012,4,1918234353,2393009.0,LL,다이나믹,111.0,54.0
4427,2120013,1,509607042,519420.0,HH,정체,141.0,64.0
4428,2120013,2,457620934,522229.0,HH,정체,142.0,64.0
4429,2120013,3,369057760,500663.0,HH,정체,145.0,64.0
4430,2120013,4,565748768,529095.0,HH,정체,146.0,65.0
4431,2120014,1,524012273,753293.0,HH,정체,142.0,60.0
4432,2120014,2,606754609,773990.0,HH,정체,143.0,61.0
4433,2120014,3,512656587,609461.0,HH,정체,145.0,61.0
4434,2120014,4,646823445,647090.0,HH,정체,144.0,62.0
4435,2120015,1,193956757,197297.0,HH,정체,136.0,68.0
4436,2120015,2,261137503,212794.0,HH,정체,135.0,68.0
4437,2120015,3,227566439,145174.0,HH,정체,139.0,68.0
4438,2120015,4,249160770,153101.0,HH,정체,141.0,69.0
4439,2120016,1,673698431,521459.0,HH,정체,142.0,71.0
4440,2120016,2,755009721,549754.0,HH,정체,145.0,72.0
4441,2120016,3,618005905,451006.0,HH,정체,146.0,73.0
4442,2120016,4,834299378,467065.0,HH,정체,148.0,73.0
4443,2120017,1,314924272,576128.0,HL,상권축소,120.0,52.0
4444,2120017,2,427649045,598414.0,HL,상권축소,121.0,54.0
4445,2120017,3,362424992,588195.0,HL,상권축소,125.0,54.0
4446,2120017,4,333380579,566622.0,HL,상권축소,127.0,54.0
4447,2120018,1,424417585,312116.0,HH,정체,133.0,62.0
4448,2120018,2,513493887,338249.0,HH,정체,135.0,62.0
4449,2120018,3,407600518,312228.0,HH,정체,136.0,63.0
4450,2120018,4,562573591,328093.0,HH,정체,136.0,64.0
4451,2120019,1,777798910,221899.0,HH,정체,149.0,66.0
4452,2120019,2,864212599,238322.0,HH,정체,148.0,66.0
4453,2120019,3,799855642,223154.0,HH,정체,151.0,66.0
4454,2120019,4,951153412,239945.0,HH,정체,153.0,66.0
4455,2120020,1,657015853,57256.0,HH,정체,164.0,70.0
4456,2120020,2,801371979,62207.0,HH,정체,164.0,72.0
4457,2120020,3,695534558,56542.0,HH,정체,160.0,73.0
4458,2120020,4,931752881,62174.0,HH,정체,156.0,73.0
4459,2120021,1,1254823063,333160.0,HH,정체,151.0,74.0
4460,2120021,2,1409223359,342981.0,HH,정체,154.0,74.0
4461,2120021,3,1197387028,322366.0,HH,정체,156.0,74.0
4462,2120021,4,1419437153,372872.0,HH,정체,158.0,74.0
4463,2120022,1,1123000488,309393.0,HH,정체,160.0,66.0
4464,2120022,2,1385095066,339345.0,HH,정체,162.0,67.0
4465,2120022,3,1076345466,309544.0,HH,정체,165.0,67.0
4466,2120022,4,1616942177,364641.0,HH,정체,167.0,67.0
4467,2120023,1,998472840,318450.0,HH,정체,140.0,69.0
4468,2120023,2,1126683519,348613.0,HH,정체,143.0,70.0
4469,2120023,3,914254814,321978.0,HH,정체,145.0,70.0
4470,2120023,4,1317306253,370902.0,HH,정체,147.0,71.0
4471,2120024,1,706747020,351351.0,HH,정체,191.0,86.0
4472,2120024,2,879318197,386678.0,HH,정체,194.0,86.0
4473,2120024,3,703950208,347610.0,HH,정체,197.0,87.0
4474,2120024,4,932516757,368274.0,HH,정체,199.0,87.0
4475,2120025,1,1804767005,84117.0,HH,정체,124.0,69.0
4476,2120025,2,1470205847,92055.0,HH,정체,127.0,70.0
4477,2120025,3,1720859424,84603.0,HH,정체,131.0,70.0
4478,2120025,4,967087940,98272.0,HH,정체,134.0,70.0
4479,2120026,1,1363601422,572782.0,HH,정체,143.0,64.0
4480,2120026,2,1699888902,622253.0,HH,정체,144.0,64.0
4481,2120026,3,1388098600,563880.0,HH,정체,146.0,64.0
4482,2120026,4,1936438379,642717.0,HH,정체,147.0,64.0
4483,2120027,1,629440197,454037.0,HH,정체,151.0,59.0
4484,2120027,2,610723629,493149.0,HH,정체,154.0,60.0
4485,2120027,3,576264251,453126.0,HH,정체,155.0,60.0
4486,2120027,4,1005190892,525440.0,HH,정체,157.0,60.0
4487,2120028,1,2500455656,905152.0,HH,정체,167.0,57.0
4488,2120028,2,2975785849,978606.0,HH,정체,170.0,57.0
4489,2120028,3,2742965723,897811.0,HH,정체,173.0,57.0
4490,2120028,4,3173816427,1052545.0,HH,정체,176.0,57.0
4491,2120029,1,341054946,68742.0,HH,정체,186.0,64.0
4492,2120029,2,375089895,74151.0,HH,정체,191.0,65.0
4493,2120029,3,317417391,67908.0,HH,정체,194.0,65.0
4494,2120029,4,334897065,79533.0,HH,정체,200.0,65.0
4495,2120030,1,613190473,786940.0,HH,정체,162.0,60.0
4496,2120030,2,677926047,847330.0,HH,정체,165.0,60.0
4497,2120030,3,639849770,820184.0,HH,정체,167.0,60.0
4498,2120030,4,683916906,931799.0,HH,정체,169.0,60.0
4499,2120031,1,3261729372,1348494.0,HH,정체,160.0,69.0
4500,2120031,2,3502824148,1457780.0,HH,정체,162.0,69.0
4501,2120031,3,3617062843,1377225.0,HH,정체,163.0,69.0
4502,2120031,4,4451370752,1546440.0,HH,정체,164.0,69.0
4503,2120032,1,956254916,901845.0,HH,정체,154.0,62.0
4504,2120032,2,1179452263,982934.0,HH,정체,156.0,62.0
4505,2120032,3,984110786,928653.0,HH,정체,157.0,62.0
4506,2120032,4,1267689993,1015264.0,HH,정체,158.0,63.0
4507,2120033,1,1972713263,462612.0,HH,정체,175.0,81.0
4508,2120033,2,3164938965,503231.0,HH,정체,176.0,82.0
4509,2120033,3,2932069974,475058.0,HH,정체,178.0,81.0
4510,2120033,4,3492226987,537141.0,HH,정체,177.0,82.0
4511,2120034,1,779590882,535224.0,HH,정체,153.0,67.0
4512,2120034,2,975281752,559873.0,HH,정체,157.0,67.0
4513,2120034,3,904405112,483230.0,HH,정체,158.0,67.0
4514,2120034,4,851045841,510759.0,HH,정체,159.0,68.0
4515,2120035,1,465995595,256073.0,HH,정체,146.0,57.0
4516,2120035,2,522665658,268286.0,HH,정체,151.0,56.0
4517,2120035,3,434737355,245465.0,HH,정체,154.0,57.0
4518,2120035,4,356783197,270195.0,HH,정체,155.0,58.0
4519,2120036,1,423732491,183276.0,HH,정체,138.0,71.0
4520,2120036,2,478487265,192981.0,HH,정체,139.0,72.0
4521,2120036,3,426797979,182307.0,HH,정체,144.0,72.0
4522,2120036,4,496506730,205271.0,HH,정체,143.0,72.0
4523,2120037,1,1537250213,1319243.0,HH,정체,155.0,63.0
4524,2120037,2,1864973445,1449873.0,HH,정체,157.0,63.0
4525,2120037,3,1595110074,1307015.0,HH,정체,160.0,63.0
4526,2120037,4,1773032856,1401992.0,HH,정체,163.0,64.0
